Pays,Annee,Continents,Statuts,Pourcentage_de_depense,Depenses_totales,PIB,Population,Scolarite,Superficie,Densite_km2,Taux_croissance,Pourcentage_pop_mondiale
142,2014,3,Developing,0,7.34,1.23,2164528,8.9,10689,202.50,1.025,0.03
142,2013,3,Developing,0,6.49,1.38,2103820,8.9,10689,196.82,1.025,0.03
142,2012,3,Developing,0,6.12,1.42,2043094,8.8,10689,191.14,1.025,0.03
142,2011,3,Developing,0,6.24,1.41,1983784,8.7,10689,185.59,1.025,0.03
142,2010,3,Developing,0,5.75,1.54,1926630,8.8,10689,180.24,1.025,0.03
142,2009,3,Developing,0,5.85,1.45,1871422,8.9,10689,175.08,1.025,0.03
142,2008,3,Developing,0,5.95,1.56,1817852,8.6,10689,170.07,1.025,0.03
142,2007,3,Developing,0,5.76,1.28,1765774,8.4,10689,165.20,1.025,0.03
142,2006,3,Developing,0,5.52,1.05,1715275,8.1,10689,160.47,1.025,0.03
142,2005,3,Developing,0,4.97,1.03,1667037,7.8,10689,155.96,1.025,0.03
142,2004,3,Developing,0,4.35,0.96,1621312,7.6,10689,151.68,1.025,0.03
142,2003,3,Developing,0,4.22,0.49,1577611,7.3,10689,147.59,1.025,0.03
142,2002,3,Developing,0,3.75,0.58,1535691,7,10689,143.67,1.025,0.03
142,2001,3,Developing,0,3.71,0.69,1495011,6.8,10689,139.86,1.025,0.03
142,2000,3,Developing,0,3.61,0.78,1455084,6.5,10689,136.13,1.025,0.03
131,2015,1,Developing,0,,15.22,3725276,13.9,69700,53.45,0.9964,0.05
131,2014,1,Developing,221.482875,7.42,17.97,3719414,13.5,69700,53.36,0.9964,0.05
131,2013,1,Developing,180.378703,7.25,17.52,3717668,13.5,69700,53.34,0.9964,0.05
131,2012,1,Developing,158.257603,8.57,16.89,3728874,13.4,69700,53.50,0.9964,0.05
131,2011,1,Developing,198.94876,9.38,15.48,3756441,13.3,69700,53.89,0.9964,0.05
131,2010,1,Developing,194.173266,1.5,12.43,3786695,13.3,69700,54.33,0.9964,0.05
131,2009,1,Developing,18.5314303,1.19,10.77,3814419,12.8,69700,54.73,0.9964,0.05
131,2008,1,Developing,151.762567,8.99,12.80,3848449,13.1,69700,55.21,0.9964,0.05
131,2007,1,Developing,106.164686,8.17,10.17,3860158,12.5,69700,55.38,0.9964,0.05
131,2006,1,Developing,110.113829,8.39,7.75,3880347,12.6,69700,55.67,0.9964,0.05
131,2005,1,Developing,9.44487542,8.6,6.41,3902469,12.2,69700,55.99,0.9964,0.05
131,2004,1,Developing,7.13256477,8.53,5.13,3927340,12,69700,56.35,0.9964,0.05
131,2003,1,Developing,70.5418525,8.49,3.99,3951736,11.8,69700,56.70,0.9964,0.05
131,2002,1,Developing,60.5581829,8.72,3.40,3978515,11.8,69700,57.08,0.9964,0.05
131,2001,1,Developing,57.1031883,7.82,3.22,4014373,11.7,69700,57.60,0.9964,0.05
131,2000,1,Developing,47.8170418,6.94,3.06,4077131,11.4,69700,58.50,0.9964,0.05
19,2015,2,Developed,0,,3423.57,81686611,17.1,357114,228.74,0.9995,01.05
19,2014,2,Developed,941.756291,11.3,3965.80,80982500,17,357114,226.77,0.9995,01.05
19,2013,2,Developed,895.87795,11.16,3808.09,80645605,16.9,357114,225.83,0.9995,01.05
19,2012,2,Developed,839.91332,1.99,3597.90,80425823,16.9,357114,225.21,0.9995,01.05
19,2011,2,Developed,869.790735,1.93,3824.83,80274983,16.8,357114,224.79,0.9995,01.05
19,2010,2,Developed,7584.07858,11.25,3468.15,81776930,16.7,357114,228.99,0.9995,01.05
19,2009,2,Developed,7641.27065,11.4,3479.80,81902307,16.7,357114,229.34,0.9995,01.05
19,2008,2,Developed,8285.26466,1.39,3808.79,82110097,16.6,357114,229.93,0.9995,01.05
19,2007,2,Developed,7777.55635,1.18,3484.06,82266372,16.6,357114,230.36,0.9995,01.05
19,2006,2,Developed,6407.53595,1.34,3046.31,82376451,16.5,357114,230.67,0.9995,01.05
19,2005,2,Developed,6012.92584,1.52,2893.39,82469422,16.4,357114,230.93,0.9995,01.05
19,2004,2,Developed,5842.37477,1.37,2852.32,82516260,16.4,357114,231.06,0.9995,01.05
19,2003,2,Developed,582.615703,1.62,2534.72,82534176,16.3,357114,231.11,0.9995,01.05
19,2002,2,Developed,437.105966,1.4,2102.35,82488495,16.3,357114,230.99,0.9995,01.05
19,2001,2,Developed,4057.63738,1.15,1966.38,82349925,16.2,357114,230.60,0.9995,01.05
19,2000,2,Developed,4238.54004,1.1,1966.98,82211508,16.2,357114,230.21,0.9995,01.05
47,2015,3,Developing,0,,49.41,28696068,11.4,238533,120.30,1.0196,0.42
47,2014,3,Developing,97.6779457,3.56,54.78,28041592,11.7,238533,117.56,1.0196,0.42
47,2013,3,Developing,28.6689783,4.63,62.82,27386193,11.5,238533,114.81,1.0196,0.42
47,2012,3,Developing,151.899429,4.79,41.27,26734268,11.2,238533,112.08,1.0196,0.42
47,2011,3,Developing,225.221947,4.81,39.34,26095088,10.9,238533,109.40,1.0196,0.42
47,2010,3,Developing,195.982463,5.33,32.20,25474995,10.5,238533,106.80,1.0196,0.42
47,2009,3,Developing,30.722905,5.17,26.05,24862664,10.4,238533,104.23,1.0196,0.42
47,2008,3,Developing,161.010644,4.85,28.68,24249946,9.8,238533,101.66,1.0196,0.42
47,2007,3,Developing,3.18137363,5.3,24.83,23642279,9.1,238533,99.12,1.0196,0.42
47,2006,3,Developing,129.026336,4.64,20.89,23040702,8.7,238533,96.59,1.0196,0.42
47,2005,3,Developing,78.7112383,4.51,10.74,22449438,8.1,238533,94.11,1.0196,0.42
47,2004,3,Developing,53.2377598,3.96,8.88,21868298,7.7,238533,91.68,1.0196,0.42
47,2003,3,Developing,31.0943534,3.12,7.63,21296705,7.9,238533,89.28,1.0196,0.42
47,2002,3,Developing,3.33643797,3.7,6.17,20729388,7.6,238533,86.90,1.0196,0.42
47,2001,3,Developing,25.5598129,3.56,5.31,20167069,8,238533,84.55,1.0196,0.42
47,2000,3,Developing,20.6543287,3,4.98,19637087,7.7,238533,82.32,1.0196,0.42
90,2015,2,Developing,0,,194.57,10820883,17.2,131990,81.98,0.9942,0.13
90,2014,2,Developing,2163.04341,8.8,233.91,10892413,17.2,131990,82.52,0.9942,0.13
90,2013,2,Developing,2183.10699,9.26,236.56,10965211,17.1,131990,83.08,0.9942,0.13
90,2012,2,Developing,2528.99294,9.24,238.84,11045011,16.8,131990,83.68,0.9942,0.13
90,2011,2,Developing,3192.88736,9.77,283.23,11104899,16.7,131990,84.13,0.9942,0.13
90,2010,2,Developing,3189.75444,9.18,296.42,11121341,16.4,131990,84.26,0.9942,0.13
90,2009,2,Developing,372.685414,9.76,326.83,11107017,16.2,131990,84.15,0.9942,0.13
90,2008,2,Developing,3682.88717,9.76,351.12,11077841,15.9,131990,83.93,0.9942,0.13
90,2007,2,Developing,3632.24312,9.41,314.23,11048473,16.4,131990,83.71,0.9942,0.13
90,2006,2,Developing,318.580663,9.34,269.07,11020362,16.3,131990,83.49,0.9942,0.13
90,2005,2,Developing,2785.13936,9.36,242.32,10987314,15.6,131990,83.24,0.9942,0.13
90,2004,2,Developing,287.612452,8.3,234.98,10955141,15.3,131990,83.00,0.9942,0.13
90,2003,2,Developing,2124.92152,8.61,196.93,10928070,15.2,131990,82.79,0.9942,0.13
90,2002,2,Developing,160.889727,8.72,150.25,10902022,14.6,131990,82.60,0.9942,0.13
90,2001,2,Developing,1403.02221,8.47,132.05,10862132,14.2,131990,82.30,0.9942,0.13
90,2000,2,Developing,122.182352,7.6,125.76,10805808,13.9,131990,81.87,0.9942,0.13
193,2015,6,Developing,0,,1.00,114676,15.8,344,333.36,1.1966,0
193,2014,6,Developing,789.276462,6.1,0.91,114132,15.8,344,331.78,1.1966,0
193,2013,6,Developing,780.445928,6.15,0.84,113487,15.8,344,329.90,1.1966,0
193,2012,6,Developing,865.999978,6.36,0.80,112775,15.8,344,327.83,1.1966,0
193,2011,6,Developing,11.5671563,6.35,0.78,112079,15.8,344,325.81,1.1966,0
193,2010,6,Developing,145.8402,6.41,0.77,111586,15.8,344,324.38,1.1966,0
193,2009,6,Developing,146.438449,6.24,0.77,111254,15.6,344,323.41,1.1966,0
193,2008,6,Developing,754.959713,5.76,0.83,110896,15.4,344,322.37,1.1966,0
193,2007,6,Developing,95.1937592,5.88,0.76,110522,15.3,344,321.28,1.1966,0
193,2006,6,Developing,662.266369,5.99,0.70,110135,15.1,344,320.16,1.1966,0
193,2005,6,Developing,119.554869,5.5,0.70,109734,14.9,344,318.99,1.1966,0
193,2004,6,Developing,100.965873,5.24,0.60,109323,14.8,344,317.80,1.1966,0
193,2003,6,Developing,77.9454329,5.89,0.59,108884,14.6,344,316.52,1.1966,0
193,2002,6,Developing,513.346541,6.67,0.54,108404,14.4,344,315.13,1.1966,0
193,2001,6,Developing,81.1135595,7.67,0.52,107987,14.3,344,313.92,1.1966,0
193,2000,6,Developing,676.545388,6.62,0.52,107451,14.1,344,312.36,1.1966,0
68,2015,6,Developing,0,,62.19,15971743,10.7,108889,146.68,1.0134,0.22
68,2014,6,Developing,657.52828,6.2,57.85,15681725,10.7,108889,144.02,1.0134,0.22
68,2013,6,Developing,582.146958,6.3,53.00,15387337,10.7,108889,141.31,1.0134,0.22
68,2012,6,Developing,484.718789,6.33,49.59,15089647,10.6,108889,138.58,1.0134,0.22
68,2011,6,Developing,457.774585,6.28,46.88,14792126,10.5,108889,135.85,1.0134,0.22
68,2010,6,Developing,443.324825,6.64,40.68,14500112,10.5,108889,133.16,1.0134,0.22
68,2009,6,Developing,445.442337,6.79,37.13,14215611,10.4,108889,130.55,1.0134,0.22
68,2008,6,Developing,472.223499,6.65,38.50,13935174,10.4,108889,127.98,1.0134,0.22
68,2007,6,Developing,380.963243,6.86,33.57,13652040,10.1,108889,125.38,1.0134,0.22
68,2006,6,Developing,352.024489,7.7,29.74,13367459,9.8,108889,122.76,1.0134,0.22
68,2005,6,Developing,41.5084564,6.79,26.78,13087629,9.6,108889,120.19,1.0134,0.22
68,2004,6,Developing,288.401626,6.77,23.58,12807402,9.3,108889,117.62,1.0134,0.22
68,2003,6,Developing,249.326295,6.88,21.58,12525842,9,108889,115.03,1.0134,0.22
68,2002,6,Developing,25.2504092,6.71,20.44,12246915,8.8,108889,112.47,1.0134,0.22
68,2001,6,Developing,225.061996,6.76,18.41,11969422,8.5,108889,109.92,1.0134,0.22
68,2000,6,Developing,238.736981,5.25,19.29,11697592,8.2,108889,107.43,1.0134,0.22
75,2015,3,Developing,0,,8.79,11767070,8.8,245857,47.86,1.0242,0.17
75,2014,3,Developing,50.5797648,5.64,8.78,11472924,8.6,245857,46.67,1.0242,0.17
75,2013,3,Developing,5.14066885,5.49,8.38,11191873,8.5,245857,45.52,1.0242,0.17
75,2012,3,Developing,4.34493086,5.39,7.64,10921581,8.5,245857,44.42,1.0242,0.17
75,2011,3,Developing,42.2547904,4.73,6.79,10656810,8.4,245857,43.35,1.0242,0.17
75,2010,3,Developing,29.7473405,4.55,6.85,10396086,8.3,245857,42.29,1.0242,0.17
75,2009,3,Developing,24.8476356,3.85,6.72,10143534,8.1,245857,41.26,1.0242,0.17
75,2008,3,Developing,19.6851026,3.21,6.96,9898870,7.9,245857,40.26,1.0242,0.17
75,2007,3,Developing,1.39962673,3.8,6.28,9662281,7.6,245857,39.30,1.0242,0.17
75,2006,3,Developing,10.3839337,3.2,4.22,9441171,7.1,245857,38.40,1.0242,0.17
75,2005,3,Developing,1.09966598,2.82,4.28,9245844,6.6,245857,37.61,1.0242,0.17
75,2004,3,Developing,18.9301126,3.14,5.30,9062726,5.1,245857,36.86,1.0242,0.17
75,2003,3,Developing,2.39524067,3.45,5.03,8870781,5.9,245857,36.08,1.0242,0.17
75,2002,3,Developing,21.3378184,3.76,4.30,8674066,5.5,245857,35.28,1.0242,0.17
75,2001,3,Developing,19.8979093,3.65,4.13,8539960,5.1,245857,34.74,1.0242,0.17
75,2000,3,Developing,2.21598614,3.46,4.37,8428832,4.8,245857,34.28,1.0242,0.17
149,2015,3,Developing,0,,1.15,1786457,9.2,36125,49.45,1.0218,0.03
149,2014,3,Developing,50.0605354,5.59,1.14,1741122,9.2,36125,48.20,1.0218,0.03
149,2013,3,Developing,8.20063742,6.14,1.11,1695973,9.1,36125,46.95,1.0218,0.03
149,2012,3,Developing,0.94852637,5.96,1.05,1651417,9.1,36125,45.71,1.0218,0.03
149,2011,3,Developing,40.4536736,5.46,1.16,1608076,9,36125,44.51,1.0218,0.03
149,2010,3,Developing,53.307827,6.7,0.94,1566347,8.9,36125,43.36,1.0218,0.03
149,2009,3,Developing,47.1296927,6.81,0.89,1526377,8.9,36125,42.25,1.0218,0.03
149,2008,3,Developing,28.3019113,6.5,0.95,1488054,8.8,36125,41.19,1.0218,0.03
149,2007,3,Developing,31.069326,6.1,0.75,1450986,8.8,36125,40.17,1.0218,0.03
149,2006,3,Developing,21.5337494,5.87,0.63,1415303,8.3,36125,39.18,1.0218,0.03
149,2005,3,Developing,22.0975798,5.72,0.64,1381585,8,36125,38.24,1.0218,0.03
149,2004,3,Developing,13.5299956,5.41,0.58,1349563,7.7,36125,37.36,1.0218,0.03
149,2003,3,Developing,2.52711542,5.62,0.55,1318806,7.4,36125,36.51,1.0218,0.03
149,2002,3,Developing,24.6576176,5.84,0.47,1289307,7.1,36125,35.69,1.0218,0.03
149,2001,3,Developing,0.86870848,5.4,0.41,1261273,6.7,36125,34.91,1.0218,0.03
149,2000,3,Developing,6.69941875,4.94,0.39,1234741,6.4,36125,34.18,1.0218,0.03
164,2015,7,Developing,0,,4.28,758781,10.3,214969,3.53,1.1952,0.01
164,2014,7,Developing,4.14129335,5.25,4.13,754229,10.3,214969,3.51,1.1952,0.01
164,2013,7,Developing,345.904426,5.1,4.17,750021,10.3,214969,3.49,1.1952,0.01
164,2012,7,Developing,497.471946,6.57,4.06,746288,10.6,214969,3.47,1.1952,0.01
164,2011,7,Developing,536.233252,6.8,3.69,746153,10.3,214969,3.47,1.1952,0.01
164,2010,7,Developing,48.0285944,6.6,3.43,749256,10.2,214969,3.49,1.1952,0.01
164,2009,7,Developing,466.66937,7.32,3.17,752094,10.5,214969,3.50,1.1952,0.01
164,2008,7,Developing,493.327929,7.46,3.03,754606,10.7,214969,3.51,1.1952,0.01
164,2007,7,Developing,362.870227,6.45,2.73,756861,11.2,214969,3.52,1.1952,0.01
164,2006,7,Developing,170.632584,4.67,2.38,758966,11.7,214969,3.53,1.1952,0.01
164,2005,7,Developing,17.464059,5.83,0.82,760914,11.4,214969,3.54,1.1952,0.01
164,2004,7,Developing,1.77618104,5.73,0.79,762418,11.2,214969,3.55,1.1952,0.01
164,2003,7,Developing,16.4794902,5.97,0.74,763101,11.1,214969,3.55,1.1952,0.01
164,2002,7,Developing,10.9363388,5.84,0.73,763652,11,214969,3.55,1.1952,0.01
164,2001,7,Developing,15.5497868,5.82,0.71,764477,10.9,214969,3.56,1.1952,0.01
164,2000,7,Developing,16.7548089,5.85,0.71,764832,10.9,214969,3.56,1.1952,0.01
82,2015,6,Developing,0,,14.85,10523242,9.1,27750,379.22,1.012,0.15
82,2014,6,Developing,5.10324944,7.56,15.15,10373235,9.1,27750,373.81,1.012,0.15
82,2013,6,Developing,4.98971232,8.1,14.90,10222362,9.1,27750,368.37,1.012,0.15
82,2012,6,Developing,26.3794254,9.88,13.71,10069771,8.9,27750,362.87,1.012,0.15
82,2011,6,Developing,4.10648432,1.41,13.01,9914904,8.7,27750,357.29,1.012,0.15
82,2010,6,Developing,36.2929176,8.9,11.86,9803294,8.6,27750,353.27,1.012,0.15
82,2009,6,Developing,41.3007945,6.68,11.60,9689581,8.5,27750,349.17,1.012,0.15
82,2008,6,Developing,63.8319568,5.92,10.43,9530774,8.4,27750,343.45,1.012,0.15
82,2007,6,Developing,56.7785873,5.56,9.23,9373296,8.4,27750,337.78,1.012,0.15
82,2006,6,Developing,6.99555639,5.7,7.64,9216562,8.3,27750,332.13,1.012,0.15
82,2005,6,Developing,38.1090426,4.41,7.03,9061273,8.2,27750,326.53,1.012,0.15
82,2004,6,Developing,64.3985334,5.61,6.09,8910263,8.1,27750,321.09,1.012,0.15
82,2003,6,Developing,44.2568714,5.32,5.07,8759912,8.1,27750,315.67,1.012,0.15
82,2002,6,Developing,50.2855822,5.47,6.21,8607641,8,27750,310.19,1.012,0.15
82,2001,6,Developing,60.7781587,5.63,6.33,8455918,7.9,27750,304.72,1.012,0.15
82,2000,6,Developing,74.4603304,6.6,6.81,8303151,7.8,27750,299.21,1.012,0.15
89,2015,6,Developing,0,,20.98,9237305,11.2,112492,82.12,1.015,0.13
89,2014,6,Developing,345.377634,8.72,19.76,9063122,11.4,112492,80.57,1.015,0.13
89,2013,6,Developing,311.755319,9.15,18.50,8889278,11.6,112492,79.02,1.015,0.13
89,2012,6,Developing,363.572164,9.78,18.53,8715076,11.6,112492,77.47,1.015,0.13
89,2011,6,Developing,32.1640799,8.57,17.71,8540583,11.7,112492,75.92,1.015,0.13
89,2010,6,Developing,302.105751,8.45,15.84,8365878,11.5,112492,74.37,1.015,0.13
89,2009,6,Developing,286.121145,8.84,14.59,8189899,11.3,112492,72.80,1.015,0.13
89,2008,6,Developing,231.911292,8.4,13.88,8012587,11.1,112492,71.23,1.015,0.13
89,2007,6,Developing,222.482334,7.89,12.36,7834798,10.9,112492,69.65,1.015,0.13
89,2006,6,Developing,192.929783,7.63,10.92,7656832,10.8,112492,68.07,1.015,0.13
89,2005,6,Developing,203.713488,7.81,9.76,7478355,10.6,112492,66.48,1.015,0.13
89,2004,6,Developing,188.249921,7.89,8.87,7298994,10.4,112492,64.88,1.015,0.13
89,2003,6,Developing,194.433574,8.29,8.23,7119213,10.3,112492,63.29,1.015,0.13
89,2002,6,Developing,154.863616,7.28,7.86,6938859,10.1,112492,61.68,1.015,0.13
89,2001,6,Developing,15.3617528,6.88,7.65,6757993,9.9,112492,60.08,1.015,0.13
89,2000,6,Developing,28.808311,6.63,7.19,6577773,9.8,112492,58.47,1.015,0.13
94,2015,2,Developed,0,,125.17,9843028,15.6,93028,105.81,1.0265,0.12
94,2014,2,Developed,160.944934,7.4,141.03,9866468,15.8,93028,106.06,1.0265,0.12
94,2013,2,Developed,155.195208,7.53,135.68,9893082,15.4,93028,106.35,1.0265,0.12
94,2012,2,Developed,164.279341,7.74,128.81,9920362,15.4,93028,106.64,1.0265,0.12
94,2011,2,Developed,17.8212188,7.84,141.94,9971727,15.4,93028,107.19,1.0265,0.12
94,2010,2,Developed,19.22024,7.85,132.18,10000023,15.3,93028,107.49,1.0265,0.12
94,2009,2,Developed,1281.15594,7.55,131.07,10022650,15.3,93028,107.74,1.0265,0.12
94,2008,2,Developed,181.763408,7.33,158.33,10038188,15.3,93028,107.91,1.0265,0.12
94,2007,2,Developed,163.343328,7.51,140.19,10055780,15.3,93028,108.09,1.0265,0.12
94,2006,2,Developed,1299.45931,8.1,115.72,10071370,15.2,93028,108.26,1.0265,0.12
94,2005,2,Developed,1317.08348,8.28,113.21,10087065,15,93028,108.43,1.0265,0.12
94,2004,2,Developed,146.860802,8.8,104.12,10107146,15.3,93028,108.65,1.0265,0.12
94,2003,2,Developed,1030.22027,8.42,85.29,10129552,14.9,93028,108.89,1.0265,0.12
94,2002,2,Developed,8.98619805,7.47,67.61,10158608,14.6,93028,109.20,1.0265,0.12
94,2001,2,Developed,7.60109242,7.11,53.75,10187576,14.2,93028,109.51,1.0265,0.12
94,2000,2,Developed,75.3625141,7.6,47.22,10210971,13.9,93028,109.76,1.0265,0.12
179,2015,2,Developed,0,,17.52,330815,19,103000,3.21,1.1969,0
179,2014,2,Developed,8254.02076,8.86,17.87,327386,19,103000,3.18,1.1969,0
179,2013,2,Developed,764.544069,8.75,16.13,323764,19,103000,3.14,1.1969,0
179,2012,2,Developed,6818.54641,8.68,14.75,320716,18.7,103000,3.11,1.1969,0
179,2011,2,Developed,7.0480925,8.65,15.22,319014,18.6,103000,3.10,1.1969,0
179,2010,2,Developed,6005.57576,8.86,13.75,318041,18.4,103000,3.09,1.1969,0
179,2009,2,Developed,687.577636,9.12,13.15,318499,18.4,103000,3.09,1.1969,0
179,2008,2,Developed,7613.815,8.8,18.07,317414,18.2,103000,3.08,1.1969,0
179,2007,2,Developed,12042.9737,8.75,21.65,311566,18.2,103000,3.02,1.1969,0
179,2006,2,Developed,1003.1398,8.96,17.47,303782,18.1,103000,2.95,1.1969,0
179,2005,2,Developed,10631.2038,9.21,16.85,296734,17.9,103000,2.88,1.1969,0
179,2004,2,Developed,8506.10144,9.59,13.83,292074,18.3,103000,2.84,1.1969,0
179,2003,2,Developed,725.485316,1.7,11.43,289521,17.6,103000,2.81,1.1969,0
179,2002,2,Developed,5948.09678,9.86,9.32,287523,17.2,103000,2.79,1.1969,0
179,2001,2,Developed,5048.27443,9.12,8.23,284968,17.1,103000,2.77,1.1969,0
179,2000,2,Developed,5809.12199,9.28,9.03,281205,16.8,103000,2.73,1.1969,0
2,2015,1,Developing,0,,2103.59,1328024498,11.6,3287590,403.95,1.1968,17.77
2,2014,1,Developing,86.521539,4.69,2039.13,1312277191,11.6,3287590,399.16,1.1968,17.77
2,2013,1,Developing,67.6723044,4.53,1856.72,1295829511,11.5,3287590,394.16,1.1968,17.77
2,2012,1,Developing,64.9696449,4.39,1827.64,1278674502,11.3,3287590,388.94,1.1968,17.77
2,2011,1,Developing,64.6059005,4.33,1823.05,1261224954,10.8,3287590,383.63,1.1968,17.77
2,2010,1,Developing,57.7335986,4.28,1675.62,1243481564,10.4,3287590,378.23,1.1968,17.77
2,2009,1,Developing,0.84418633,4.38,1341.89,1225524753,10.5,3287590,372.77,1.1968,17.77
2,2008,1,Developing,43.0304331,4.34,1198.90,1207930964,10.2,3287590,367.42,1.1968,17.77
2,2007,1,Developing,5.23477032,4.23,1216.74,1190676021,9.9,3287590,362.17,1.1968,17.77
2,2006,1,Developing,34.8594267,4.25,940.26,1172878890,9.7,3287590,356.76,1.1968,17.77
2,2005,1,Developing,3.5096369,4.28,820.38,1154676322,9.4,3287590,351.22,1.1968,17.77
2,2004,1,Developing,27.3380086,4.22,709.15,1135991513,9.2,3287590,345.54,1.1968,17.77
2,2003,1,Developing,19.4808682,4.3,607.70,1116803006,8.6,3287590,339.70,1.1968,17.77
2,2002,1,Developing,17.8120564,4.4,514.94,1097600380,8.4,3287590,333.86,1.1968,17.77
2,2001,1,Developing,19.0034061,4.5,485.44,1077898575,8.3,3287590,327.87,1.1968,17.77
2,2000,1,Developing,19.2661574,4.26,468.40,1057922733,8.3,3287590,321.79,1.1968,17.77
4,2015,1,Developing,0,,860.85,261799249,12.9,1904569,137.46,1.1964,3.45
4,2014,1,Developing,200.068444,2.85,890.81,258877399,12.9,1904569,135.92,1.1964,3.45
4,2013,1,Developing,22.8478308,2.93,912.52,255852467,12.9,1904569,134.34,1.1964,3.45
4,2012,1,Developing,254.468826,2.9,917.87,252698525,12.6,1904569,132.68,1.1964,3.45
4,2011,1,Developing,211.87834,2.71,892.97,249470032,12.3,1904569,130.99,1.1964,3.45
4,2010,1,Developing,190.545365,2.74,755.09,246305322,12.1,1904569,129.32,1.1964,3.45
4,2009,1,Developing,125.798068,2.83,539.58,243220028,11.7,1904569,127.70,1.1964,3.45
4,2008,1,Developing,10.2634111,2.81,510.23,240157903,11.7,1904569,126.10,1.1964,3.45
4,2007,1,Developing,102.633435,3.1,432.22,237062337,11,1904569,124.47,1.1964,3.45
4,2006,1,Developing,72.0159316,2.91,364.57,233951652,10.9,1904569,122.84,1.1964,3.45
4,2005,1,Developing,5.38178256,2.79,285.87,230871650,11.1,1904569,121.22,1.1964,3.45
4,2004,1,Developing,55.3610721,2.37,256.84,227926649,11,1904569,119.67,1.1964,3.45
4,2003,1,Developing,8.46015576,2.53,234.77,225048008,10.8,1904569,118.16,1.1964,3.45
4,2002,1,Developing,43.1786729,2.27,195.66,222088495,10.6,1904569,116.61,1.1964,3.45
4,2001,1,Developing,33.9583713,2.23,160.45,219097902,10.6,1904569,115.04,1.1964,3.45
4,2000,1,Developing,3.43334364,1.98,165.02,216077790,10.7,1904569,113.45,1.1964,3.45
17,2015,1,Developing,0,,409.19,82619362,14.8,1648195,50.13,1.1971,1.11
17,2014,1,Developing,0,6.89,462.28,81502045,14.9,1648195,49.45,1.1971,1.11
17,2013,1,Developing,0,6.49,500.40,80414686,15,1648195,48.79,1.1971,1.11
17,2012,1,Developing,0,6.98,644.02,79370580,13.6,1648195,48.16,1.1971,1.11
17,2011,1,Developing,0,7.12,629.08,78383598,13.1,1648195,47.56,1.1971,1.11
17,2010,1,Developing,0,8.2,487.07,77420842,12.9,1648195,46.97,1.1971,1.11
17,2009,1,Developing,0,7.63,414.06,76457825,12.8,1648195,46.39,1.1971,1.11
17,2008,1,Developing,0,6.28,406.07,75514204,12.1,1648195,45.82,1.1971,1.11
17,2007,1,Developing,0,5.84,349.74,74602648,11.8,1648195,45.26,1.1971,1.11
17,2006,1,Developing,0,5.95,265.60,73392747,11.4,1648195,44.53,1.1971,1.11
17,2005,1,Developing,0,6.6,224.97,71828455,11.4,1648195,43.58,1.1971,1.11
17,2004,1,Developing,0,5.89,187.75,70256316,11.8,1648195,42.63,1.1971,1.11
17,2003,1,Developing,0,5.42,151.91,68769340,11.8,1648195,41.72,1.1971,1.11
17,2002,1,Developing,0,5.39,128.63,68011317,11.9,1648195,41.26,1.1971,1.11
17,2001,1,Developing,0,5.2,126.88,67452005,11.6,1648195,40.92,1.1971,1.11
17,2000,1,Developing,0,4.47,109.59,66418659,11.6,1648195,40.30,1.1971,1.11
35,2015,1,Developing,0,,166.77,37560535,10.1,438317,85.69,1.0221,0.56
35,2014,1,Developing,43.5240801,5.54,228.42,36550059,10.1,438317,83.39,1.0221,0.56
35,2013,1,Developing,447.3695,5.92,234.64,35281989,10.3,438317,80.49,1.0221,0.56
35,2012,1,Developing,429.662508,5.26,218.00,33654842,10.5,438317,76.78,1.0221,0.56
35,2011,1,Developing,285.119726,3.32,185.75,32161424,10.4,438317,73.37,1.0221,0.56
35,2010,1,Developing,21.8225249,3.82,138.52,31045366,10.4,438317,70.83,1.0221,0.56
35,2009,1,Developing,185.636698,4.65,111.66,30058206,10.3,438317,68.58,1.0221,0.56
